project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity
apstud,2012 Sprint 02,2012-01-01 18:54:32.727272728+00:00,2012-01-27 00:00:00+00:00,90.0,232.0,0.3879310344827586,25,162.0,55.55555555555556,1,0,['mxia' 'cwilliams' 'klindsey'],,0.0,0.0,0.0,3,0.0,0.0,1,1.0,1.0,30.0
apstud,2012 Sprint 03,2012-01-27 00:00:00+00:00,2012-02-10 00:00:00+00:00,228.0,371.0,0.6145552560646901,14,162.0,140.74074074074073,2,0,['sgibly' 'mxia' 'klindsey' 'cwilliams'],['mxia' 'cwilliams' 'klindsey'],3.0,1.0,0.0,4,0.0,0.07142857142857142,2,1.3333333333333333,0.75,57.0
apstud,2012 Sprint 04,2012-02-10 00:00:00+00:00,2012-02-24 00:00:00+00:00,168.0,170.0,0.9882352941176471,14,162.0,103.7037037037037,2,0,['cwilliams' 'klindsey' 'ingo' 'mxia' 'sgibly'],['sgibly' 'mxia' 'klindsey' 'cwilliams'],4.0,1.0,0.0,5,0.0,0.05555555555555555,3,1.3333333333333333,0.75,33.6
apstud,2012 Sprint 05,2012-02-24 00:00:00+00:00,2012-03-09 00:00:00+00:00,127.0,163.0,0.7791411042944786,14,162.0,78.39506172839506,1,1,['cwilliams' 'klindsey' 'sgibly' 'mxia'],['cwilliams' 'klindsey' 'ingo' 'mxia' 'sgibly'],5.0,0.0,1.0,4,0.05555555555555555,0.0,4,1.3333333333333333,0.75,31.75
apstud,2012 Sprint 06,2012-03-09 00:00:00+00:00,2012-03-23 00:00:00+00:00,121.0,173.0,0.6994219653179191,14,162.0,74.69135802469135,1,0,['cwilliams' 'klindsey' 'sgibly' 'ingo' 'mxia'],['cwilliams' 'klindsey' 'sgibly' 'mxia'],4.0,1.0,0.0,5,0.0,0.05555555555555555,5,1.3333333333333333,0.75,24.2
apstud,2012 Sprint 07,2012-03-23 00:00:00+00:00,2012-04-06 00:00:00+00:00,111.0,170.0,0.6529411764705882,14,162.0,68.51851851851852,1,0,['mxia' 'klindsey' 'cwilliams' 'sgibly'],['cwilliams' 'klindsey' 'sgibly' 'ingo' 'mxia'],5.0,0.0,1.0,4,0.05555555555555555,0.0,6,1.3333333333333333,0.75,27.75
apstud,2012 Sprint 08,2012-04-06 00:00:00+00:00,2012-04-20 00:00:00+00:00,179.0,216.0,0.8287037037037037,14,162.0,110.49382716049382,2,1,['mxia' 'cwilliams' 'klindsey' 'sgibly'],['mxia' 'klindsey' 'cwilliams' 'sgibly'],4.0,0.0,0.0,4,0.0,0.0,7,1.0,1.0,44.75
apstud,2012 Sprint 10,2012-04-20 00:00:00+00:00,2012-05-21 00:00:00+00:00,326.0,648.0,0.5030864197530864,31,162.0,201.23456790123458,2,0,['ingo' 'nle' 'klindsey' 'fzadrozny' 'cwilliams' 'sgibly' 'mxia'],['mxia' 'cwilliams' 'klindsey' 'sgibly' 'ingo'],5.0,2.0,0.0,7,0.0,0.08333333333333333,8,1.6666666666666667,0.6,46.57142857142857
apstud,2012 Sprint 12,2012-06-04 00:00:00+00:00,2012-06-15 00:00:00+00:00,149.0,177.0,0.8418079096045198,11,162.0,91.9753086419753,1,1,['sgibly' 'ingo' 'mxia' 'cwilliams' 'fzadrozny' 'nle'],['ingo' 'cwilliams' 'mxia' 'nle' 'sgibly'],5.0,1.0,0.0,6,0.0,0.045454545454545456,9,1.3333333333333333,0.75,24.833333333333332
apstud,2012 Sprint 13,2012-06-15 00:00:00+00:00,2012-06-29 00:00:00+00:00,175.0,222.0,0.7882882882882883,14,162.0,108.02469135802468,2,1,['sgibly' 'nle' 'cheadley' 'cwilliams' 'fzadrozny' 'ingo' 'mxia'],['sgibly' 'ingo' 'mxia' 'cwilliams' 'fzadrozny' 'nle'],6.0,1.0,0.0,7,0.0,0.038461538461538464,10,1.3333333333333333,0.75,25.0
apstud,2012 Sprint 14,2012-06-29 00:00:00+00:00,2012-07-27 00:00:00+00:00,115.0,276.0,0.4166666666666667,28,162.0,70.98765432098766,1,0,['fzadrozny' 'mxia' 'sgibly' 'cwilliams' 'nle'],['sgibly' 'nle' 'cheadley' 'cwilliams' 'fzadrozny' 'ingo' 'mxia'],7.0,0.0,2.0,5,0.08333333333333333,0.0,11,1.6666666666666667,0.6,23.0
apstud,2012 Sprint 15,2012-07-27 00:00:00+00:00,2012-07-30 00:00:00+00:00,5.0,18.0,0.2777777777777778,3,162.0,3.0864197530864197,1,0,['pinnamuri' 'fzadrozny' 'cwilliams' 'sgibly' 'mxia' 'cheadley'],['fzadrozny' 'mxia' 'sgibly' 'cwilliams' 'nle'],5.0,2.0,1.0,6,0.045454545454545456,0.09090909090909091,12,2.0,0.5,0.8333333333333334
apstud,2012 Sprint 16,2012-07-30 00:00:00+00:00,2012-08-13 00:00:00+00:00,103.0,116.0,0.8879310344827587,14,162.0,63.580246913580254,1,1,['fzadrozny' 'mxia' 'cwilliams' 'nle'],['pinnamuri' 'fzadrozny' 'cwilliams' 'sgibly' 'mxia' 'cheadley'],6.0,1.0,3.0,4,0.15,0.05,13,2.3333333333333335,0.42857142857142855,25.75
apstud,2012 Sprint 17,2012-08-13 00:00:00+00:00,2012-08-27 00:00:00+00:00,175.0,220.0,0.7954545454545454,14,162.0,108.02469135802468,2,1,['fzadrozny' 'cwilliams' 'nle' 'sgibly' 'mxia'],['fzadrozny' 'mxia' 'cwilliams' 'nle'],4.0,1.0,0.0,5,0.0,0.05555555555555555,14,1.3333333333333333,0.75,35.0
apstud,2012 Sprint 18,2012-08-27 00:00:00+00:00,2012-09-10 00:00:00+00:00,81.0,86.0,0.9418604651162791,14,162.0,50.0,1,0,['fzadrozny' 'cwilliams' 'nle' 'ingo' 'sgibly'],['fzadrozny' 'cwilliams' 'nle' 'sgibly' 'mxia'],5.0,1.0,1.0,5,0.05,0.05,15,1.6666666666666667,0.6,16.2
apstud,2012 Sprint 19,2012-09-10 00:00:00+00:00,2012-09-24 00:00:00+00:00,86.0,94.0,0.9148936170212766,14,162.0,53.086419753086425,1,0,['cwilliams' 'mxia' 'fzadrozny'],['fzadrozny' 'cwilliams' 'nle' 'ingo' 'sgibly'],5.0,1.0,3.0,3,0.1875,0.0625,16,2.3333333333333335,0.42857142857142855,28.666666666666668
apstud,2012 Sprint 20,2012-09-24 00:00:00+00:00,2012-10-08 00:00:00+00:00,26.0,31.0,0.8387096774193549,14,162.0,16.049382716049383,1,1,['fzadrozny' 'cwilliams' 'pinnamuri' 'mxia'],['cwilliams' 'mxia' 'fzadrozny'],3.0,1.0,0.0,4,0.0,0.07142857142857142,17,1.3333333333333333,0.75,6.5
apstud,2012 Sprint 21,2012-10-08 00:00:00+00:00,2012-10-22 00:00:00+00:00,20.0,28.0,0.7142857142857143,14,162.0,12.345679012345679,1,1,['mxia' 'fzadrozny'],['fzadrozny' 'cwilliams' 'pinnamuri' 'mxia'],4.0,0.0,2.0,2,0.16666666666666666,0.0,18,1.6666666666666667,0.6,10.0
apstud,2012 Sprint 22,2012-10-22 00:00:00+00:00,2012-11-05 00:00:00+00:00,13.0,21.0,0.6190476190476191,14,162.0,8.024691358024691,1,0,['cwilliams' 'fzadrozny'],['mxia' 'fzadrozny'],2.0,1.0,1.0,2,0.125,0.125,19,1.6666666666666667,0.6,6.5
apstud,2012 Sprint 23,2012-11-05 00:00:00+00:00,2012-11-19 00:00:00+00:00,10.0,10.0,1.0,14,162.0,6.172839506172839,1,0,['cwilliams' 'mxia' 'pinnamuri'],['cwilliams' 'fzadrozny'],2.0,2.0,1.0,3,0.1,0.2,20,2.0,0.5,3.3333333333333335
apstud,2012 Sprint 24,2012-11-19 00:00:00+00:00,2012-12-03 00:00:00+00:00,20.0,20.0,1.0,14,162.0,12.345679012345679,1,0,['cwilliams'],['cwilliams' 'mxia' 'pinnamuri'],3.0,0.0,2.0,1,0.25,0.0,21,1.6666666666666667,0.6,20.0
apstud,2012 Sprint 25,2012-12-03 00:00:00+00:00,2012-12-17 00:00:00+00:00,16.0,24.0,0.6666666666666666,14,162.0,9.876543209876543,1,0,['cwilliams'],['cwilliams'],1.0,0.0,0.0,1,0.0,0.0,22,1.0,1.0,16.0
apstud,2013 Sprint 01,2012-12-31 00:00:00+00:00,2013-01-14 00:00:00+00:00,21.0,26.0,0.8076923076923077,14,162.0,12.962962962962962,1,1,['mxia' 'sgibly'],['mxia'],1.0,1.0,0.0,2,0.0,0.16666666666666666,23,1.3333333333333333,0.75,10.5
apstud,2013 Sprint 02,2013-01-14 00:00:00+00:00,2013-01-28 00:00:00+00:00,18.0,18.0,1.0,14,162.0,11.11111111111111,1,0,['sgibly' 'pinnamuri'],['mxia' 'sgibly'],2.0,1.0,1.0,2,0.125,0.125,24,1.6666666666666667,0.6,9.0
apstud,2014 Sprint 01,2013-11-29 00:00:00+00:00,2014-01-17 00:00:00+00:00,8.0,8.0,1.0,49,162.0,4.938271604938271,1,0,['mxia'],['mxia'],1.0,0.0,0.0,1,0.0,0.0,25,1.0,1.0,8.0
dnn,Sprint 1,2013-08-05 14:38:00+00:00,2013-08-13 21:00:00+00:00,90.0,2291.5,0.039275583678813,8,375.63333333333344,23.959535007542808,1,0,[nan 'bing.wu' 'robert.cui' 'KenGrierson' 'Alexey.tregub'],[nan 'robert.cui'],2.0,3.0,0.0,5,0.0,0.21428571428571427,1,1.6,0.625,18.0
dnn,Sprint 2,2013-08-14 21:32:59.218000+00:00,2013-08-27 23:01:59.218000+00:00,428.0,2011.0,0.21282943809050223,13,375.63333333333344,113.94089981364803,2,0,[nan 'robert.cui' 'bing.wu' 'KenGrierson' 'Alexey.tregub'],[nan 'bing.wu' 'robert.cui' 'KenGrierson' 'Alexey.tregub'],5.0,0.0,0.0,5,0.0,0.0,2,1.0,1.0,85.6
dnn,Sprint 3,2013-08-27 23:00:00+00:00,2013-09-17 22:00:00+00:00,608.9000000000003,2860.2999999999943,0.21287976785651908,20,375.63333333333344,162.09956517880917,2,0,[nan 'robert.cui' 'bing.wu' 'KenGrierson' 'Alexey.tregub'],[nan 'robert.cui' 'bing.wu' 'KenGrierson' 'Alexey.tregub'],5.0,0.0,0.0,5,0.0,0.0,3,1.0,1.0,121.78000000000006
dnn,Sprint 4,2013-09-17 23:17:53.776000+00:00,2013-10-07 23:17:00+00:00,892.5000000000001,2670.5999999999985,0.3341945630195464,19,375.63333333333344,237.59872215813292,2,0,[nan 'Alexey.tregub' 'bing.wu'],[nan 'robert.cui' 'bing.wu' 'KenGrierson' 'Alexey.tregub'],5.0,0.0,2.0,3,0.125,0.0,4,1.4,0.7142857142857143,297.50000000000006
dnn,Sprint 5,2013-10-09 22:30:00+00:00,2013-10-30 06:59:00+00:00,218.20000000000002,859.9999999999999,0.2537209302325582,20,375.63333333333344,58.08856154050935,1,0,[nan 'KenGrierson'],[nan 'Alexey.tregub' 'bing.wu'],3.0,1.0,2.0,2,0.2,0.1,5,1.6,0.625,109.10000000000001
dnn,Sprint 6,2013-10-30 18:28:56.748000+00:00,2013-11-12 19:28:00+00:00,495.5,521.4999999999999,0.9501438159156282,13,375.63333333333344,131.91055106930514,2,0,[nan 'robert.cui' 'KenGrierson' 'Alexey.tregub' 'bing.wu'],[nan 'KenGrierson'],2.0,3.0,0.0,5,0.0,0.21428571428571427,6,1.6,0.625,99.1
dnn,7.2.1 Sprint 2,2013-11-12 21:34:52.368000+00:00,2013-11-25 21:34:00+00:00,75.0,295.0,0.2542372881355932,12,375.63333333333344,19.96627917295234,1,0,[nan 'robert.cui' 'Alexey.tregub' 'bing.wu'],['bing.wu' 'mohit'],2.0,3.0,1.0,4,0.08333333333333333,0.25,7,1.8,0.5555555555555556,18.75
dnn,7.2.1 Sprint 3,2013-11-25 22:04:00+00:00,2013-12-10 20:02:00+00:00,202.0,675.0,0.2992592592592593,14,375.63333333333344,53.77584523915164,1,0,[nan 'behzad.basir' 'robert.cui' 'bing.wu' 'Alexey.tregub'],[nan 'robert.cui' 'Alexey.tregub' 'bing.wu'],4.0,1.0,0.0,5,0.0,0.05555555555555555,8,1.2,0.8333333333333334,40.4
dnn,7.2.1 Sprint 4,2013-12-10 19:21:59.944000+00:00,2014-01-06 19:21:00+00:00,627.0,3568.0,0.1757286995515695,26,375.63333333333344,166.91809388588158,2,0,[nan 'robert.cui' 'Alexey.tregub' 'behzad.basir' 'bing.wu'],[nan 'behzad.basir' 'robert.cui' 'bing.wu' 'Alexey.tregub'],5.0,0.0,0.0,5,0.0,0.0,9,1.0,1.0,125.4
dnn,7.2.1 Sprint 5,2014-01-06 19:29:29.691000+00:00,2014-01-13 19:29:00+00:00,5.0,253.0,0.019762845849802372,6,375.63333333333344,1.3310852781968228,1,0,[nan 'robert.cui' 'Alexey.tregub'],[nan 'robert.cui' 'Alexey.tregub' 'behzad.basir' 'bing.wu'],5.0,0.0,2.0,3,0.125,0.0,10,1.4,0.7142857142857143,1.6666666666666667
dnn,7.2.2 Sprint 1 (Platform),2014-01-14 17:57:58.081000+00:00,2014-01-28 05:57:00+00:00,107.0,447.0,0.23937360178970918,13,375.63333333333344,28.485224953412008,1,0,[nan 'bing.wu' 'robert.cui' 'behzad.basir' 'KenGrierson'],[nan 'robert.cui' 'Alexey.tregub'],3.0,3.0,1.0,5,0.0625,0.1875,11,1.8,0.5555555555555556,21.4
dnn,7.2.2 Sprint 2,2014-01-28 19:00:00+00:00,2014-02-11 02:00:00+00:00,67.0,674.0,0.09940652818991098,13,375.63333333333344,17.836542727837426,1,0,['bing.wu' nan 'robert.cui' 'behzad.basir'],[nan 'bing.wu' 'robert.cui' 'behzad.basir' 'KenGrierson'],5.0,0.0,1.0,4,0.05555555555555555,0.0,12,1.2,0.8333333333333334,16.75
dnn,7.2.2 Sprint 3,2014-02-11 18:00:00+00:00,2014-02-25 02:00:00+00:00,125.0,390.0,0.32051282051282054,13,375.63333333333344,33.27713195492057,1,0,['bing.wu' nan 'robert.cui' 'KenGrierson'],['bing.wu' nan 'robert.cui' 'behzad.basir'],4.0,1.0,1.0,4,0.0625,0.0625,13,1.4,0.7142857142857143,31.25
dnn,7.3.0 Sprint 1,2014-02-25 18:00:49.532000+00:00,2014-03-11 01:00:00+00:00,122.0,422.0,0.2890995260663507,13,375.63333333333344,32.47848078800247,1,0,['robert.cui' 'KenGrierson' nan],['bing.wu' nan 'robert.cui' 'KenGrierson'],4.0,0.0,1.0,3,0.07142857142857142,0.0,14,1.2,0.8333333333333334,40.666666666666664
dnn,7.3.0 Sprint 2,2014-03-12 17:00:00+00:00,2014-03-25 04:00:00+00:00,105.0,285.0,0.3684210526315789,12,375.63333333333344,27.95279084213328,1,0,['KenGrierson' 'robert.cui' nan],['robert.cui' 'KenGrierson' nan],3.0,0.0,0.0,3,0.0,0.0,15,1.0,1.0,35.0
dnn,7.3.0 Sprint 3,2014-03-25 19:00:00+00:00,2014-04-08 05:00:00+00:00,416.0,1346.0,0.30906389301634474,13,375.63333333333344,110.74629514597565,2,0,['KenGrierson' nan 'robert.cui'],['KenGrierson' 'robert.cui' nan],3.0,0.0,0.0,3,0.0,0.0,16,1.0,1.0,138.66666666666666
dnn,7.3.0 Sprint 4,2014-04-08 17:10:00+00:00,2014-04-23 04:00:00+00:00,219.0,1052.0,0.20817490494296578,14,375.63333333333344,58.30153518502084,1,0,['KenGrierson' 'robert.cui' nan 'behzad.basir'],['KenGrierson' nan 'robert.cui'],3.0,1.0,0.0,4,0.0,0.07142857142857142,17,1.2,0.8333333333333334,54.75
dnn,7.3.0 Sprint 5,2014-04-23 17:00:00+00:00,2014-05-06 04:00:00+00:00,138.0,414.0,0.3333333333333333,12,375.63333333333344,36.73795367823231,1,0,['robert.cui' 'behzad.basir' 'KenGrierson' nan],['KenGrierson' 'robert.cui' nan 'behzad.basir'],4.0,0.0,0.0,4,0.0,0.0,18,1.0,1.0,34.5
dnn,7.3.0 Sprint 6,2014-05-06 17:00:00+00:00,2014-05-21 01:00:00+00:00,127.0,207.0,0.6135265700483091,14,375.63333333333344,33.809566066199295,1,0,['robert.cui' 'KenGrierson' nan],['robert.cui' 'behzad.basir' 'KenGrierson' nan],4.0,0.0,1.0,3,0.07142857142857142,0.0,19,1.2,0.8333333333333334,42.333333333333336
dnn,7.3.1 Sprint 1,2014-05-21 17:00:00+00:00,2014-06-03 01:00:00+00:00,225.0,1013.0,0.22211253701875616,12,375.63333333333344,59.89883751885703,1,0,[nan 'KenGrierson' 'robert.cui' 'bing.wu' 'Amritpal.Manak'],['robert.cui' 'KenGrierson' nan],3.0,2.0,0.0,5,0.0,0.125,20,1.4,0.7142857142857143,45.0
dnn,7.3.1 Sprint 2,2014-06-04 17:00:01.823000+00:00,2014-06-17 01:00:00+00:00,246.0,1116.0,0.22043010752688172,12,375.63333333333344,65.48939568728368,1,0,['bing.wu' 'robert.cui' nan 'KenGrierson' 'Amritpal.Manak'],[nan 'KenGrierson' 'robert.cui' 'bing.wu' 'Amritpal.Manak'],5.0,0.0,0.0,5,0.0,0.0,21,1.0,1.0,49.2
dnn,7.3.2 Sprint 1,2014-06-17 17:00:00+00:00,2014-07-02 01:00:00+00:00,60.0,339.0,0.17699115044247787,14,375.63333333333344,15.973023338361871,1,0,['bing.wu' 'robert.cui' nan 'KenGrierson' 'Amritpal.Manak'],['bing.wu' 'robert.cui' nan 'KenGrierson' 'Amritpal.Manak'],5.0,0.0,0.0,5,0.0,0.0,22,1.0,1.0,12.0
dnn,7.3.2 Sprint 2,2014-07-02 18:00:00+00:00,2014-07-08 01:00:00+00:00,16.0,64.0,0.25,5,375.63333333333344,4.2594728902298336,1,0,['bing.wu' 'robert.cui' nan 'KenGrierson'],['bing.wu' 'robert.cui' nan 'KenGrierson' 'Amritpal.Manak'],5.0,0.0,1.0,4,0.05555555555555555,0.0,23,1.2,0.8333333333333334,4.0
dnn,7.3.2 Sprint 3,2014-07-09 16:58:24.162000+00:00,2014-07-22 16:58:00+00:00,116.0,170.0,0.6823529411764706,12,375.63333333333344,30.881178454166285,1,0,['bing.wu' 'robert.cui' 'KenGrierson' nan],['bing.wu' 'robert.cui' nan 'KenGrierson'],4.0,0.0,0.0,4,0.0,0.0,24,1.0,1.0,29.0
dnn,8.0.0 Sprint 1,2014-08-05 17:16:09.030000+00:00,2014-08-19 17:16:00+00:00,1.0,1.0,1.0,13,375.63333333333344,0.2662170556393646,1,0,['KenGrierson' nan],['KenGrierson' 'behzad.basir' 'robert.cui'],3.0,1.0,2.0,2,0.2,0.1,25,1.6,0.625,0.5
dnn,2.1 Sprint 3,2014-08-14 18:12:32.329000+00:00,2014-08-28 18:12:00+00:00,5.0,5.0,1.0,13,375.63333333333344,1.3310852781968228,1,0,[nan 'behzad.basir'],['KenGrierson' nan],2.0,1.0,1.0,2,0.125,0.125,26,1.4,0.7142857142857143,2.5
dnn,8.0.0 Sprint 3,2014-09-03 17:27:04.108000+00:00,2014-09-17 17:27:00+00:00,72.0,72.0,1.0,13,375.63333333333344,19.16762800603425,1,0,['robert.cui'],['KenGrierson' nan],2.0,1.0,2.0,1,0.3333333333333333,0.16666666666666666,27,1.6,0.625,72.0
dnn,2.1 - Feature Frozen,2014-10-02 17:00:00+00:00,2014-10-16 17:00:00+00:00,8.0,17.0,0.47058823529411764,14,375.63333333333344,2.1297364451149168,1,0,[nan],['KenGrierson'],1.0,1.0,1.0,1,0.25,0.25,28,1.4,0.7142857142857143,8.0
dnn,8.0.0 - Sprint 6,2014-10-14 18:00:00+00:00,2014-10-28 05:00:00+00:00,10.0,99.0,0.10101010101010101,13,375.63333333333344,2.6621705563936455,1,0,['KenGrierson' 'robert.cui' nan],['robert.cui' 'KenGrierson'],2.0,1.0,0.0,3,0.0,0.1,29,1.2,0.8333333333333334,3.3333333333333335
dnn,3.0 - Sprint 1,2014-10-18 00:01:23.368000+00:00,2014-11-01 00:01:00+00:00,8.0,8.0,1.0,13,375.63333333333344,2.1297364451149168,1,0,['mohit' nan 'lorraine_Nexxus'],[nan],1.0,2.0,0.0,3,0.0,0.25,30,1.4,0.7142857142857143,2.6666666666666665
dnn,3.0 - Sprint 2,2014-11-04 05:00:00+00:00,2014-11-18 03:59:00+00:00,17.0,17.0,1.0,13,375.63333333333344,4.525689945869198,1,0,['KenGrierson' 'mohit' nan],['mohit' nan 'lorraine_Nexxus'],3.0,1.0,1.0,3,0.08333333333333333,0.08333333333333333,31,1.4,0.7142857142857143,5.666666666666667
dnn,8.0.0 - Sprint 8,2014-11-11 17:00:00+00:00,2014-11-25 02:00:00+00:00,2.0,3.0,0.6666666666666666,13,375.63333333333344,0.5324341112787292,1,0,['KenGrierson' 'robert.cui'],['KenGrierson' 'robert.cui' nan],3.0,0.0,1.0,2,0.1,0.0,32,1.2,0.8333333333333334,1.0
dnn,3.0 - Sprint 3,2014-11-19 19:33:00+00:00,2014-12-03 19:33:00+00:00,22.0,30.0,0.7333333333333333,14,375.63333333333344,5.85677522406602,1,1,['bing.wu' 'mohit'],['KenGrierson' 'mohit' nan],3.0,1.0,2.0,2,0.2,0.1,33,1.6,0.625,11.0
dnn,8.0.0 - Sprint 9,2014-11-25 19:00:00+00:00,2014-12-09 02:00:00+00:00,4.0,30.0,0.13333333333333333,13,375.63333333333344,1.0648682225574584,1,0,['KenGrierson' 'behzad.basir' 'robert.cui'],['KenGrierson' 'robert.cui'],2.0,1.0,0.0,3,0.0,0.1,34,1.2,0.8333333333333334,1.3333333333333333
dnn,3.0 - Sprint 4,2014-12-03 19:33:52.179000+00:00,2014-12-17 19:33:00+00:00,38.0,206.0,0.18446601941747573,13,375.63333333333344,10.116248114295853,1,0,['bing.wu' 'mohit'],['bing.wu' 'mohit'],2.0,0.0,0.0,2,0.0,0.0,35,1.0,1.0,19.0
dnn,8.0.0 - Sprint 10,2014-12-11 18:00:00+00:00,2014-12-24 02:00:00+00:00,10.0,10.0,1.0,12,375.63333333333344,2.6621705563936455,1,0,['KenGrierson' 'behzad.basir' 'robert.cui'],[nan],1.0,3.0,1.0,3,0.125,0.375,36,1.8,0.5555555555555556,3.3333333333333335
dnn,8.0.0 - Sprint 11,2014-12-23 18:16:52.842000+00:00,2015-01-06 18:16:00+00:00,2.0,629.0,0.003179650238473768,13,375.63333333333344,0.5324341112787292,1,0,['bing.wu' 'KenGrierson' nan 'robert.cui'],['KenGrierson' 'behzad.basir' 'robert.cui'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,37,1.6,0.625,0.5
dnn,8.0.0 - Sprint 12,2015-01-08 21:00:00+00:00,2015-01-23 19:25:00+00:00,8.0,727.0,0.011004126547455296,14,375.63333333333344,2.1297364451149168,1,0,['bing.wu' 'robert.cui' 'mohit' 'KenGrierson'],['bing.wu' 'KenGrierson' nan 'robert.cui'],4.0,1.0,1.0,4,0.0625,0.0625,38,1.4,0.7142857142857143,2.0
dnn,8.1.0 - Sprint 1,2015-02-04 15:23:57.101000+00:00,2015-02-18 15:23:00+00:00,11.0,342.0,0.03216374269005848,13,375.63333333333344,2.92838761203301,1,0,['behzad.basir' 'bing.wu' 'robert.cui' 'KenGrierson' nan 'mohit'],['robert.cui'],1.0,5.0,0.0,6,0.0,0.35714285714285715,39,2.0,0.5,1.8333333333333333
dnn,8.1.0 - Sprint 1,2015-02-04 15:24:18.193000+00:00,2015-02-18 15:24:00+00:00,4.0,342.0,0.011695906432748537,13,375.63333333333344,1.0648682225574584,1,0,['behzad.basir' 'bing.wu' 'robert.cui' 'KenGrierson' nan 'mohit'],['robert.cui'],1.0,5.0,0.0,6,0.0,0.35714285714285715,40,2.0,0.5,0.6666666666666666
dnn,8.1.0 - Sprint 2,2015-02-19 21:47:02.305000+00:00,2015-03-05 21:47:00+00:00,3.0,35.0,0.08571428571428572,13,375.63333333333344,0.7986511669180937,1,0,['bing.wu' 'robert.cui' 'behzad.basir' 'mohit' 'KenGrierson' nan],['behzad.basir' 'bing.wu' 'robert.cui' 'KenGrierson' nan 'mohit'],6.0,0.0,0.0,6,0.0,0.0,41,1.0,1.0,0.5
dnn,8.1.0 - Sprint 2,2015-02-20 16:52:44.867000+00:00,2015-03-05 16:52:00+00:00,5.0,35.0,0.14285714285714285,12,375.63333333333344,1.3310852781968228,1,0,['bing.wu' 'robert.cui' 'behzad.basir' 'mohit' 'KenGrierson' nan],['behzad.basir' 'bing.wu' 'robert.cui' 'KenGrierson' nan 'mohit'],6.0,0.0,0.0,6,0.0,0.0,42,1.0,1.0,0.8333333333333334
dnn,7.5.0 - Sprint 1,2015-02-26 20:43:57.546000+00:00,2015-03-11 19:43:00+00:00,19.0,563.0,0.03374777975133215,12,375.63333333333344,5.058124057147927,1,0,[nan],['robert.cui' 'KenGrierson' nan],3.0,0.0,2.0,1,0.25,0.0,43,1.4,0.7142857142857143,19.0
dnn,Engage 8.1.0 - Sprint 3,2015-03-06 00:08:16.609000+00:00,2015-03-19 23:08:00+00:00,200.0,2087.0,0.09583133684714902,13,375.63333333333344,53.24341112787291,1,0,['Will' 'bing.wu' nan],['amarjit.dhunna'],1.0,3.0,1.0,3,0.125,0.375,44,1.8,0.5555555555555556,66.66666666666667
dnn,Content 8.1.0 - Sprint 3,2015-03-06 01:24:42.657000+00:00,2015-03-20 00:24:00+00:00,2.0,2.0,1.0,13,375.63333333333344,0.5324341112787292,1,0,['behzad.basir'],['bing.wu'],1.0,1.0,1.0,1,0.25,0.25,45,1.4,0.7142857142857143,2.0
dnn,Platform 7.5.0 - Sprint 2,2015-03-11 20:39:46.532000+00:00,2015-03-25 20:39:00+00:00,127.0,1292.0,0.09829721362229102,13,375.63333333333344,33.809566066199295,1,0,[nan 'KenGrierson' 'mohit' 'behzad.basir'],['Amritpal.Manak'],1.0,4.0,1.0,4,0.1,0.4,46,2.0,0.5,31.75
dnn,Content 8.1.0 - Sprint 4,2015-03-19 22:56:34.207000+00:00,2015-04-02 22:56:00+00:00,12.0,148.0,0.08108108108108109,13,375.63333333333344,3.1946046676723747,1,0,['bing.wu' nan],['behzad.basir'],1.0,2.0,1.0,2,0.16666666666666666,0.3333333333333333,47,1.6,0.625,6.0
dnn,Platform 8.0 - Sprint 3,2015-03-26 15:27:30.988000+00:00,2015-04-08 15:27:00+00:00,24.0,48.0,0.5,12,375.63333333333344,6.389209335344749,1,0,[nan],['mohit' nan 'Amritpal.Manak' 'KenGrierson' 'bing.wu' 'behzad.basir'],6.0,0.0,5.0,1,0.35714285714285715,0.0,48,2.0,0.5,24.0
dnn,Content 8.1.0 - Sprint 6 (FF),2015-04-20 22:32:00+00:00,2015-05-04 20:32:00+00:00,2.0,634.0,0.0031545741324921135,13,375.63333333333344,0.5324341112787292,1,0,[nan 'KenGrierson' 'bing.wu' 'robert.cui'],[nan 'behzad.basir' 'bing.wu'],3.0,2.0,1.0,4,0.07142857142857142,0.14285714285714285,49,1.6,0.625,0.5
dnn,Platform 8.0 - Sprint 4,2015-04-30 15:22:18.064000+00:00,2015-05-13 15:22:00+00:00,272.0,821.0,0.3313032886723508,12,375.63333333333344,72.41103913390717,1,0,['KenGrierson' nan],[nan],1.0,1.0,0.0,2,0.0,0.16666666666666666,50,1.2,0.8333333333333334,136.0
dnn,Platform 8.0 - Sprint 5,2015-05-15 16:37:47.005000+00:00,2015-06-10 16:37:00+00:00,125.0,125.0,1.0,25,375.63333333333344,33.27713195492057,1,0,['KenGrierson'],['KenGrierson' nan],2.0,0.0,1.0,1,0.16666666666666666,0.0,51,1.2,0.8333333333333334,125.0
